TransactionID,Month,DayOfWeek,Category,Quantity,SalesAmount,CostPrice,Profit,Discount(%),CustomerType,PaymentMethod
1354,July,Sunday,Watch & Accessories,3,178.44,134.91,43.53,0,Club-More,Card
871,May,Monday,Household,5,96.24,69.04,27.2,5,Walk-in,Wallet
1824,September,Friday,Ice Cream,2,66.81,58.21,8.6,5,Regular,Cash
955,May,Friday,Kitchenware,4,57.69,44.04,13.65,5,Regular,Card
1152,June,Monday,Kitchenware,2,81.07,69.55,11.52,0,Club-More,Wallet
964,May,Tuesday,Medicine,2,88.72,78.6,10.12,5,Regular,Card
848,May,Tuesday,Roastery,5,51.34,40.72,10.62,15,Walk-in,Cash
1844,September,Saturday,Toys & Sports,5,69.14,58.83,10.31,0,Regular,Cash
1326,July,Tuesday,Frozen Foods,5,45.98,35.02,10.96,0,Club-More,Wallet
10,January,Tuesday,Tobacco & Accessories,1,58.77,43.64,15.13,0,Regular,Cash
1494,August,Wednesday,Deli & Ready Meals,1,104.18,86.28,17.9,5,Regular,Cash
93,January,Thursday,Canned Foods,2,103.19,73.87,29.32,0,Regular,Card
874,May,Saturday,Seasonal Products,1,108.88,88.11,20.77,0,Regular,Card
635,April,Wednesday,Watch & Accessories,1,59.0,48.33,10.67,5,Club-More,Cash
1156,June,Tuesday,Tobacco & Accessories,4,148.8,110.81,37.99,0,Regular,Card
1639,September,Monday,Gift Items,2,71.19,50.93,20.26,0,Club-More,Card
1385,July,Thursday,Fish,1,88.66,64.62,24.04,0,Club-More,Cash
1220,July,Tuesday,Deli & Ready Meals,5,80.17,70.32,9.85,0,Walk-in,Cash
336,February,Friday,Toys & Sports,3,95.52,71.71,23.81,10,Regular,Cash
636,April,Monday,Confectionery,5,42.42,29.74,12.68,15,Walk-in,Wallet
1807,September,Sunday,Watch & Accessories,3,60.92,45.56,15.36,0,Club-More,Cash
717,April,Sunday,Roastery,2,108.23,82.45,25.78,0,Regular,Card
347,February,Friday,Jewellery & Accessories,2,397.1,341.62,55.48,0,Regular,Cash
707,April,Thursday,Deli & Ready Meals,4,19.63,17.45,2.18,10,Regular,Card
164,January,Saturday,Fruits & Vegetables,3,42.51,33.91,8.6,5,Walk-in,Card
1574,August,Tuesday,Roastery,3,107.04,85.06,21.98,0,Club-More,Card
856,May,Saturday,Stationery Premium,5,88.57,72.77,15.8,0,Regular,Card
211,January,Wednesday,Confectionery,5,15.61,13.74,1.87,15,Walk-in,Card
544,March,Monday,Soft Drinks,3,88.53,66.3,22.23,5,Walk-in,Cash
1408,August,Friday,Ice Cream,1,152.48,121.1,31.38,0,Club-More,Card
128,January,Tuesday,Imitation Jewelry,5,65.22,58.06,7.16,5,Regular,Card
1397,July,Tuesday,Medicine,1,68.15,58.2,9.95,0,Club-More,Card
344,February,Sunday,Oils & Ghee,2,133.25,98.76,34.49,0,Regular,Card
249,February,Thursday,Health & Beauty,2,53.23,47.42,5.81,0,Club-More,Card
65,January,Tuesday,Garments,2,175.89,150.32,25.57,0,Regular,Card
400,March,Thursday,Breakfast Cereals,5,79.65,71.25,8.4,0,Club-More,Card
1322,July,Tuesday,Baby Products,1,63.26,56.56,6.7,0,Regular,Card
1654,September,Monday,Roastery,5,129.48,101.46,28.02,0,Walk-in,Wallet
387,February,Saturday,Pet Care,1,58.49,45.78,12.71,0,Regular,Cash
1285,July,Monday,Toys & Sports,2,64.24,46.87,17.37,0,Club-More,Cash
1750,September,Friday,Electronics,3,306.33,233.84,72.49,0,Club-More,Card
1030,June,Monday,FMCG Food,3,60.43,45.01,15.42,0,Regular,Cash
1760,September,Monday,Organic Foods,1,98.43,70.64,27.79,5,Regular,Card
818,May,Sunday,Stationery Premium,4,122.72,107.24,15.48,0,Club-More,Card
706,April,Saturday,Toys & Sports,1,78.26,69.89,8.37,5,Regular,Card
1307,July,Friday,Spices & Condiments,4,74.11,55.94,18.17,5,Regular,Cash
1834,September,Saturday,Imitation Jewelry,4,74.8,59.9,14.9,5,Walk-in,Cash
346,February,Thursday,Dry Fruits & Nuts,4,137.19,105.0,32.19,0,Regular,Card
742,April,Thursday,Chilled & Dairy,5,93.11,82.0,11.11,0,Club-More,Cash
71,January,Saturday,Watch & Accessories,1,61.24,55.06,6.18,10,Regular,Card
288,February,Sunday,Snacks,2,46.33,34.68,11.65,0,Regular,Card
1762,September,Saturday,Snacks,1,81.52,62.69,18.83,0,Walk-in,Card
828,May,Tuesday,Spices & Condiments,5,80.0,69.23,10.77,0,Walk-in,Cash
814,May,Saturday,Cleaning Supplies,4,108.23,83.2,25.03,15,Club-More,Card
1537,August,Tuesday,Fruits & Vegetables,5,133.55,103.81,29.74,0,Regular,Card
1504,August,Friday,Canned Foods,5,67.42,58.89,8.53,0,Regular,Card
1645,September,Wednesday,Fruits & Vegetables,1,142.39,100.02,42.37,5,Club-More,Card
1310,July,Wednesday,Imitation Jewelry,2,50.13,40.92,9.21,0,Club-More,Cash
1260,July,Saturday,FMCG Food,3,60.55,44.74,15.81,0,Regular,Cash
730,April,Sunday,Household,4,185.73,148.7,37.03,0,Regular,Cash
282,February,Wednesday,FMCG Non-Food,2,104.7,86.08,18.62,10,Club-More,Card
1547,August,Friday,Bakery,2,101.46,85.05,16.41,0,Club-More,Card
1666,September,Friday,Oils & Ghee,5,53.8,41.28,12.52,10,Regular,Cash
649,April,Tuesday,Soft Drinks,1,83.53,71.97,11.56,0,Regular,Cash
930,May,Friday,Garments,5,63.42,55.25,8.17,5,Regular,Card
461,March,Tuesday,Health & Beauty,2,57.15,42.77,14.38,5,Club-More,Cash
1660,September,Friday,Butchery,3,69.13,61.36,7.77,0,Regular,Cash
1742,September,Monday,Chilled & Dairy,1,16.96,13.61,3.35,5,Regular,Cash
53,January,Thursday,Bakery,5,53.91,47.46,6.45,5,Club-More,Card
157,January,Sunday,Fish,4,49.62,41.97,7.65,0,Regular,Card
471,March,Sunday,Cleaning Supplies,5,51.17,45.45,5.72,5,Club-More,Wallet
1633,September,Saturday,Beverages,4,79.1,68.29,10.81,5,Regular,Card
937,May,Sunday,Personal Care,3,65.83,58.17,7.66,10,Walk-in,Wallet
216,February,Saturday,Home Furnishing,2,149.77,111.72,38.05,0,Club-More,Cash
1055,June,Sunday,Gift Items,4,82.57,65.63,16.94,0,Regular,Card
1486,August,Sunday,Organic Foods,4,65.13,54.91,10.22,0,Club-More,Card
345,February,Wednesday,Dry Fruits & Nuts,2,54.25,45.63,8.62,0,Regular,Cash
373,February,Sunday,Beverages,3,54.8,40.0,14.8,5,Club-More,Cash
786,April,Monday,Imitation Jewelry,4,83.54,63.72,19.82,0,Regular,Card
1226,July,Tuesday,Dry Fruits & Nuts,3,83.97,75.54,8.43,10,Club-More,Card
391,February,Sunday,Imitation Jewelry,2,50.14,41.28,8.86,0,Club-More,Card
1467,August,Friday,Spices & Condiments,3,32.87,23.78,9.09,0,Club-More,Card
1687,September,Thursday,Water & Juices,4,59.32,49.04,10.28,0,Regular,Wallet
1100,June,Saturday,Electronics,2,779.73,671.09,108.64,0,Regular,Cash
808,May,Friday,Baby Products,1,62.56,43.93,18.63,0,Regular,Wallet
1366,July,Friday,Pulses & Lentils,5,67.36,58.07,9.29,0,Regular,Cash
1800,September,Tuesday,Household,2,40.0,32.95,7.05,0,Walk-in,Wallet
952,May,Thursday,Fruits & Vegetables,4,97.82,77.59,20.23,5,Walk-in,Cash
73,January,Monday,Stationery,4,134.41,94.14,40.27,0,Regular,Cash
991,May,Monday,Soft Drinks,4,122.76,106.95,15.81,0,Club-More,Card
150,January,Sunday,Bakery,4,150.92,121.17,29.75,0,Club-More,Card
847,May,Tuesday,Rice & Grains,2,78.29,60.52,17.77,0,Club-More,Cash
276,February,Sunday,Soft Drinks,2,116.52,98.67,17.85,0,Regular,Cash
1411,August,Saturday,Stationery Premium,3,26.3,19.79,6.51,0,Club-More,Cash
21,January,Wednesday,Confectionery,2,110.16,89.56,20.6,5,Regular,Cash
1201,July,Thursday,Toys & Sports,5,74.88,61.38,13.5,0,Club-More,Cash
1569,August,Tuesday,Jewellery & Accessories,3,1092.42,908.97,183.45,15,Regular,Card
1089,June,Friday,Footwear,3,48.47,39.7,8.77,0,Regular,Cash
1064,June,Sunday,Canned Foods,5,64.26,45.78,18.48,0,Regular,Cash
967,May,Wednesday,Health & Beauty,4,107.01,80.6,26.41,0,Club-More,Card
849,May,Thursday,Electronics,5,994.37,730.91,263.46,5,Regular,Card
809,May,Sunday,Frozen Foods,1,67.71,52.27,15.44,0,Club-More,Wallet
60,January,Thursday,Home Furnishing,2,44.33,38.03,6.3,5,Regular,Cash
173,January,Thursday,Soft Drinks,2,79.58,69.8,9.78,0,Walk-in,Card
350,February,Monday,Stationery Premium,2,68.52,56.33,12.19,0,Regular,Cash
1201,July,Tuesday,Roastery,2,75.84,54.57,21.27,0,Walk-in,Cash
960,May,Friday,Snacks,4,80.03,62.89,17.14,10,Walk-in,Card
99,January,Saturday,Stationery Premium,3,235.53,166.17,69.36,0,Club-More,Cash
1013,June,Wednesday,Soft Drinks,2,70.6,55.11,15.49,0,Walk-in,Card
34,January,Saturday,Frozen Foods,5,53.07,41.11,11.96,10,Regular,Cash
1072,June,Friday,Gift Items,4,69.53,52.05,17.48,0,Club-More,Card
525,March,Tuesday,Biscuits & Cookies,4,90.5,69.19,21.31,0,Club-More,Cash
1356,July,Saturday,Beverages,2,68.33,56.62,11.71,0,Regular,Wallet
1480,August,Wednesday,Gift Items,3,187.17,134.03,53.14,0,Regular,Card
1132,June,Sunday,Electronics,2,699.64,503.1,196.54,5,Club-More,Card
973,May,Wednesday,Fruits & Vegetables,4,92.13,72.78,19.35,0,Regular,Card
260,February,Saturday,Fish,2,269.75,240.71,29.04,15,Club-More,Wallet
28,January,Thursday,Frozen Foods,4,65.53,50.29,15.24,5,Regular,Card
1281,July,Sunday,Oils & Ghee,5,41.33,37.0,4.33,0,Regular,Cash
1092,June,Sunday,Stationery,1,122.29,101.26,21.03,0,Regular,Card
210,January,Tuesday,Toys & Sports,4,49.57,40.45,9.12,0,Walk-in,Wallet
1458,August,Sunday,IT Products,1,61.57,52.09,9.48,0,Club-More,Card
469,March,Tuesday,Biscuits & Cookies,3,74.84,66.37,8.47,0,Regular,Wallet
1559,August,Tuesday,Pet Care,3,37.01,33.15,3.86,0,Regular,Card
1551,August,Monday,Fruits & Vegetables,5,111.88,97.36,14.52,0,Regular,Card
141,January,Saturday,Gift Items,3,107.5,91.63,15.87,0,Regular,Cash
1616,August,Sunday,Fish,5,70.75,58.45,12.3,0,Club-More,Wallet
664,April,Wednesday,Oils & Ghee,1,54.42,47.89,6.53,0,Walk-in,Card
492,March,Friday,Fish,3,29.13,22.43,6.7,0,Regular,Cash
508,March,Tuesday,Water & Juices,5,29.39,21.99,7.4,0,Regular,Card
919,May,Saturday,Stationery Premium,4,70.83,53.56,17.27,0,Walk-in,Card
575,March,Wednesday,Home Appliance,2,1240.44,1095.32,145.12,0,Club-More,Card
696,April,Friday,Chilled & Dairy,1,96.18,76.32,19.86,5,Regular,Cash
1773,September,Thursday,Tobacco & Accessories,4,105.99,90.07,15.92,0,Regular,Card
317,February,Friday,Jewellery & Accessories,4,445.02,351.05,93.97,0,Club-More,Cash
375,February,Sunday,Home Furnishing,3,164.41,124.98,39.43,0,Regular,Card
900,May,Wednesday,Snacks,1,99.84,82.24,17.6,0,Regular,Card
650,April,Monday,Soft Drinks,5,52.1,45.49,6.61,0,Club-More,Cash
615,April,Saturday,Water & Juices,3,117.9,103.97,13.93,0,Regular,Wallet
1453,August,Tuesday,FMCG Non-Food,2,106.44,82.02,24.42,10,Club-More,Cash
411,March,Wednesday,Snacks,3,26.39,18.84,7.55,0,Club-More,Card
146,January,Friday,Health & Beauty,2,105.23,87.5,17.73,0,Regular,Cash
1435,August,Thursday,Medicine,5,85.35,62.16,23.19,0,Walk-in,Card
1345,July,Wednesday,Fruits & Vegetables,1,56.58,45.44,11.14,15,Regular,Card
1149,June,Thursday,Dry Fruits & Nuts,1,114.04,99.16,14.88,10,Club-More,Cash
98,January,Friday,Seasonal Products,3,48.14,35.35,12.79,0,Walk-in,Cash
376,February,Saturday,Health & Beauty,5,60.11,49.5,10.61,15,Regular,Card
1114,June,Wednesday,Canned Foods,4,108.88,92.46,16.42,0,Regular,Card
889,May,Tuesday,Butchery,5,64.46,52.57,11.89,0,Regular,Cash
710,April,Sunday,FMCG Non-Food,3,60.08,48.05,12.03,0,Walk-in,Cash
1043,June,Monday,Medicine,5,55.82,46.87,8.95,0,Regular,Cash
857,May,Sunday,Toys & Sports,5,186.63,159.95,26.68,0,Regular,Cash
812,May,Wednesday,FMCG Food,1,40.9,34.48,6.42,0,Regular,Cash
1683,September,Wednesday,Stationery,3,79.92,57.15,22.77,0,Regular,Wallet
1607,August,Sunday,Fish,5,53.24,45.25,7.99,0,Walk-in,Card
209,January,Sunday,Toys & Sports,3,148.9,109.89,39.01,0,Club-More,Cash
1753,September,Thursday,Watch & Accessories,3,47.19,40.46,6.73,0,Walk-in,Card
1264,July,Thursday,Health & Beauty,4,65.28,49.62,15.66,10,Club-More,Cash
1212,July,Sunday,Energy Drinks,3,27.52,20.55,6.97,0,Regular,Card
780,April,Thursday,Confectionery,4,121.52,100.81,20.71,0,Regular,Cash
810,May,Wednesday,Imitation Jewelry,5,80.21,70.69,9.52,0,Regular,Card
1193,July,Sunday,Baby Products,1,101.79,71.67,30.12,0,Club-More,Card
1540,August,Monday,Baby Products,1,92.75,65.91,26.84,5,Walk-in,Card
1681,September,Saturday,Bakery,4,78.34,63.98,14.36,0,Walk-in,Cash
163,January,Saturday,Oils & Ghee,3,72.05,52.29,19.76,0,Regular,Card
57,January,Sunday,Imitation Jewelry,5,124.93,88.33,36.6,0,Club-More,Cash
644,April,Sunday,Chilled & Dairy,2,70.54,55.04,15.5,0,Regular,Card
125,January,Monday,Electronics,3,970.4,689.35,281.05,5,Walk-in,Wallet
579,March,Friday,IT Products,3,35.76,27.06,8.7,15,Club-More,Wallet
632,April,Tuesday,Baby Products,5,86.4,74.91,11.49,0,Regular,Card
1732,September,Friday,Fruits & Vegetables,2,81.92,66.24,15.68,0,Club-More,Wallet
259,February,Tuesday,Organic Foods,5,164.94,133.45,31.49,0,Club-More,Card
1774,September,Saturday,Breakfast Cereals,4,49.41,40.78,8.63,0,Walk-in,Cash
1298,July,Saturday,FMCG Food,1,181.59,132.38,49.21,0,Regular,Card
1648,September,Friday,Imitation Jewelry,2,55.53,42.51,13.02,10,Regular,Card
921,May,Sunday,Baby Products,5,76.98,58.18,18.8,0,Regular,Card
395,February,Tuesday,Tobacco & Accessories,5,37.8,28.03,9.77,0,Club-More,Cash
926,May,Saturday,Spices & Condiments,3,63.05,51.1,11.95,0,Regular,Card
322,February,Monday,Ice Cream,2,56.22,41.97,14.25,0,Regular,Cash
736,April,Wednesday,Ice Cream,5,48.53,39.62,8.91,10,Regular,Card
781,April,Monday,Organic Foods,5,63.36,55.93,7.43,0,Club-More,Card
1106,June,Tuesday,Roastery,2,75.46,67.45,8.01,5,Regular,Card
1193,July,Monday,Fish,3,82.03,67.75,14.28,0,Club-More,Cash
721,April,Thursday,Jewellery & Accessories,3,332.72,244.89,87.83,0,Regular,Card
557,March,Saturday,Ice Cream,2,62.05,44.68,17.37,0,Regular,Card
1180,June,Saturday,Confectionery,4,82.05,67.12,14.93,0,Walk-in,Card
1126,June,Monday,Gift Items,2,41.13,32.96,8.17,5,Walk-in,Cash
1051,June,Wednesday,Health & Beauty,1,24.31,20.67,3.64,15,Regular,Cash
83,January,Thursday,Snacks,4,77.16,54.74,22.42,10,Regular,Cash
1755,September,Thursday,Soft Drinks,3,96.17,78.95,17.22,0,Walk-in,Cash
1696,September,Wednesday,Energy Drinks,2,75.97,61.89,14.08,0,Regular,Card
417,March,Sunday,Soft Drinks,5,24.37,20.1,4.27,0,Walk-in,Card
244,February,Saturday,Snacks,5,60.61,49.61,11.0,0,Regular,Card
640,April,Monday,FMCG Food,5,50.39,44.11,6.28,0,Regular,Cash
117,January,Monday,Imitation Jewelry,3,156.36,126.16,30.2,0,Regular,Cash
68,January,Sunday,Water & Juices,3,217.57,191.75,25.82,15,Regular,Cash
1227,July,Tuesday,Frozen Foods,3,51.18,43.39,7.79,0,Regular,Card
393,February,Friday,Toys & Sports,4,39.07,31.94,7.13,0,Walk-in,Card
1353,July,Thursday,Household,4,177.19,128.06,49.13,15,Regular,Card
1283,July,Sunday,Stationery Premium,1,46.1,40.99,5.11,5,Regular,Card
1816,September,Wednesday,Pulses & Lentils,4,93.86,78.46,15.4,0,Regular,Cash
638,April,Thursday,Water & Juices,4,62.5,55.03,7.47,0,Walk-in,Card
1568,August,Tuesday,Fish,1,346.11,257.88,88.23,0,Club-More,Card
1185,June,Saturday,Stationery,3,79.63,71.33,8.3,10,Club-More,Cash
235,February,Tuesday,Breakfast Cereals,2,65.1,48.84,16.26,0,Club-More,Card
1158,June,Friday,Household,4,138.5,115.97,22.53,5,Walk-in,Wallet
1641,September,Sunday,Pet Care,5,27.54,24.58,2.96,0,Regular,Card
166,January,Tuesday,Oils & Ghee,5,84.82,74.55,10.27,10,Walk-in,Wallet
1135,June,Sunday,Breakfast Cereals,1,81.14,70.03,11.11,0,Regular,Card
42,January,Thursday,Frozen Foods,2,55.28,42.59,12.69,0,Regular,Card
335,February,Sunday,Tobacco & Accessories,2,86.92,72.95,13.97,0,Regular,Card
1659,September,Wednesday,Kitchenware,5,105.27,86.61,18.66,0,Club-More,Card
89,January,Tuesday,Watch & Accessories,1,68.21,53.43,14.78,5,Walk-in,Cash
217,February,Thursday,Health & Beauty,2,143.49,100.93,42.56,0,Regular,Cash
1085,June,Monday,Butchery,4,132.52,113.31,19.21,10,Regular,Card
875,May,Wednesday,Seasonal Products,5,143.18,116.17,27.01,15,Walk-in,Cash
957,May,Sunday,Toys & Sports,2,110.93,95.72,15.21,0,Regular,Card
779,April,Saturday,Imitation Jewelry,4,149.81,108.23,41.58,5,Walk-in,Card
218,February,Saturday,Soft Drinks,4,58.06,46.24,11.82,0,Walk-in,Cash
407,March,Friday,Home Furnishing,4,67.71,54.46,13.25,5,Regular,Card
910,May,Friday,Water & Juices,3,81.26,69.43,11.83,0,Walk-in,Card
106,January,Tuesday,Footwear,2,110.04,78.01,32.03,0,Regular,Wallet
536,March,Thursday,Organic Foods,3,54.9,45.79,9.11,0,Walk-in,Card
709,April,Wednesday,FMCG Non-Food,3,60.53,52.43,8.1,0,Club-More,Card
1400,July,Saturday,Jewellery & Accessories,5,574.34,465.89,108.45,0,Club-More,Wallet
753,April,Tuesday,Jewellery & Accessories,2,769.37,643.43,125.94,0,Regular,Card
72,January,Saturday,Rice & Grains,3,196.34,141.85,54.49,5,Walk-in,Card
552,March,Monday,Water & Juices,1,53.36,43.85,9.51,0,Regular,Card
803,April,Thursday,Spices & Condiments,4,70.7,52.54,18.16,10,Club-More,Wallet
19,January,Thursday,Roastery,1,101.14,76.41,24.73,0,Regular,Cash
1119,June,Friday,Frozen Foods,1,101.3,74.17,27.13,0,Club-More,Cash
947,May,Friday,FMCG Food,5,74.65,60.6,14.05,0,Regular,Cash
1842,September,Wednesday,Household,1,87.56,71.97,15.59,0,Club-More,Card
369,February,Wednesday,Organic Foods,4,94.15,66.09,28.06,0,Regular,Card
1124,June,Saturday,Watch & Accessories,2,74.7,60.4,14.3,0,Regular,Cash
415,March,Saturday,Beverages,5,88.32,68.24,20.08,0,Walk-in,Cash
1258,July,Wednesday,Personal Care,1,72.89,59.37,13.52,5,Club-More,Card
775,April,Wednesday,Pulses & Lentils,3,51.71,45.21,6.5,0,Club-More,Card
774,April,Monday,FMCG Food,2,158.32,134.91,23.41,15,Club-More,Card
979,May,Sunday,Seasonal Products,2,32.65,28.21,4.44,0,Regular,Card
1790,September,Thursday,Water & Juices,5,48.98,40.13,8.85,0,Regular,Card
1303,July,Wednesday,Baby Products,4,42.41,34.48,7.93,10,Regular,Cash
1158,June,Thursday,Tobacco & Accessories,1,60.47,43.91,16.56,0,Regular,Card
1769,September,Sunday,Biscuits & Cookies,2,53.17,47.65,5.52,5,Regular,Card
1235,July,Thursday,Footwear,3,115.06,101.79,13.27,10,Club-More,Cash
284,February,Wednesday,Stationery Premium,3,195.36,159.78,35.58,10,Regular,Card
850,May,Saturday,Chilled & Dairy,5,112.41,87.58,24.83,0,Regular,Wallet
1214,July,Sunday,Bakery,2,233.88,189.76,44.12,10,Regular,Card
1466,August,Tuesday,Fruits & Vegetables,2,155.03,133.64,21.39,5,Regular,Card
1261,July,Wednesday,Energy Drinks,2,49.05,43.76,5.29,5,Regular,Card
847,May,Thursday,Electronics,5,683.88,508.29,175.59,0,Regular,Card
1244,July,Sunday,Baby Products,4,45.43,39.87,5.56,0,Regular,Card
1234,July,Monday,Kitchenware,4,69.82,53.67,16.15,0,Walk-in,Card
898,May,Saturday,Pulses & Lentils,5,75.49,57.45,18.04,0,Regular,Cash
908,May,Sunday,Gift Items,2,82.7,64.99,17.71,15,Club-More,Card
544,March,Thursday,Chilled & Dairy,3,90.77,67.29,23.48,0,Regular,Card
1097,June,Sunday,Butchery,1,83.7,70.83,12.87,5,Club-More,Cash
1046,June,Saturday,Fish,5,112.09,93.96,18.13,10,Regular,Cash
1690,September,Monday,Canned Foods,4,30.92,22.42,8.5,5,Regular,Card
687,April,Tuesday,Chilled & Dairy,3,137.83,115.51,22.32,0,Regular,Card
1782,September,Tuesday,Home Furnishing,4,82.45,59.18,23.27,0,Regular,Card
1281,July,Wednesday,Footwear,3,23.92,18.13,5.79,0,Regular,Cash
1781,September,Thursday,Seasonal Products,1,52.1,42.64,9.46,0,Regular,Card
1777,September,Friday,Stationery Premium,4,37.74,30.78,6.96,0,Walk-in,Cash
274,February,Monday,Soft Drinks,4,50.95,45.06,5.89,5,Club-More,Wallet
1257,July,Sunday,Snacks,3,82.37,60.49,21.88,0,Club-More,Card
884,May,Friday,Garments,1,94.44,70.5,23.94,15,Club-More,Cash
987,May,Sunday,Luggage,3,37.48,27.52,9.96,0,Club-More,Card
1418,August,Thursday,Personal Care,4,45.38,38.89,6.49,0,Walk-in,Card
348,February,Wednesday,Oils & Ghee,2,68.98,54.49,14.49,0,Regular,Card
1688,September,Tuesday,Medicine,5,44.13,33.39,10.74,0,Walk-in,Cash
1728,September,Tuesday,Household,1,43.55,34.7,8.85,0,Regular,Cash
330,February,Saturday,Organic Foods,3,23.3,19.11,4.19,0,Club-More,Cash
1403,July,Sunday,FMCG Food,2,46.32,38.2,8.12,5,Club-More,Card
239,February,Friday,Medicine,2,109.26,83.09,26.17,0,Regular,Cash
518,March,Monday,Footwear,5,263.38,223.65,39.73,0,Walk-in,Card
1319,July,Thursday,Bakery,3,136.07,105.39,30.68,5,Regular,Wallet
1719,September,Monday,Jewellery & Accessories,5,225.41,193.8,31.61,0,Regular,Cash
1273,July,Thursday,Seasonal Products,4,181.56,152.59,28.97,0,Regular,Card
552,March,Sunday,Stationery,1,116.32,97.95,18.37,0,Walk-in,Cash
1428,August,Wednesday,Canned Foods,2,31.65,24.76,6.89,10,Walk-in,Cash
1214,July,Saturday,Organic Foods,5,37.47,29.0,8.47,0,Walk-in,Card
82,January,Sunday,Home Appliance,1,571.3,431.06,140.24,0,Regular,Wallet
1771,September,Monday,Baby Products,3,86.69,62.74,23.95,0,Regular,Cash
296,February,Sunday,Snacks,4,41.48,31.14,10.34,0,Regular,Card
1368,July,Thursday,Biscuits & Cookies,1,63.49,46.14,17.35,0,Club-More,Card
420,March,Thursday,Ice Cream,3,92.91,70.96,21.95,10,Regular,Cash
1162,June,Tuesday,Confectionery,5,59.04,47.57,11.47,5,Walk-in,Card
1836,September,Saturday,Fish,4,94.62,75.01,19.61,5,Regular,Cash
468,March,Sunday,Organic Foods,5,84.05,68.76,15.29,0,Club-More,Card
1143,June,Monday,Snacks,5,33.58,27.09,6.49,0,Regular,Card
62,January,Tuesday,Imitation Jewelry,1,54.79,45.8,8.99,0,Regular,Cash
267,February,Tuesday,Oils & Ghee,3,75.28,56.9,18.38,0,Club-More,Cash
785,April,Thursday,Footwear,4,144.69,117.12,27.57,0,Regular,Card
1369,July,Wednesday,Stationery,5,68.37,50.77,17.6,0,Walk-in,Cash
187,January,Monday,Oils & Ghee,1,55.46,40.7,14.76,0,Walk-in,Cash
1033,June,Saturday,Deli & Ready Meals,2,85.91,72.54,13.37,0,Walk-in,Card
1347,July,Thursday,Beverages,5,114.2,99.12,15.08,0,Regular,Card
1597,August,Sunday,Stationery,4,137.85,104.85,33.0,0,Walk-in,Wallet
1610,August,Tuesday,Household,4,107.32,87.43,19.89,15,Walk-in,Card
1497,August,Monday,Ice Cream,4,58.73,48.7,10.03,0,Club-More,Cash
1538,August,Thursday,Organic Foods,5,98.85,83.25,15.6,10,Walk-in,Card
559,March,Saturday,Organic Foods,3,81.15,71.74,9.41,15,Regular,Cash
588,March,Tuesday,Ice Cream,4,86.06,76.9,9.16,0,Club-More,Card
699,April,Monday,Kitchenware,5,21.96,16.37,5.59,0,Regular,Cash
1311,July,Tuesday,Kitchenware,5,174.72,150.65,24.07,0,Regular,Cash
1604,August,Friday,Stationery,1,42.34,34.69,7.65,10,Regular,Card
1302,July,Tuesday,Biscuits & Cookies,5,46.19,39.31,6.88,0,Regular,Card
88,January,Friday,Stationery Premium,1,144.42,109.19,35.23,0,Walk-in,Cash
1147,June,Saturday,Spices & Condiments,2,140.28,123.09,17.19,0,Regular,Card
502,March,Thursday,Home Appliance,2,712.39,586.09,126.3,0,Regular,Wallet
292,February,Monday,Baby Products,2,58.07,43.09,14.98,5,Club-More,Card
807,April,Friday,Chilled & Dairy,4,100.99,71.27,29.72,0,Club-More,Cash
